onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
273.446	3.982	278.468	2.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66,89	5.022	impulsive_venture	Q38	s568	False
282.45	3.982	286.425	5.0	survey_medley	forward	I expect that I will set many new goals in the future.	66,89,71,82,77	3.975	future_time	Q23	s568	False
296.76	3.982	302.384	3.0	survey_medley	reverse	I wish I had more self-discipline.	66,89,71,82,77	5.624	brief	Q15	s568	False
305.83	3.982	310.843	2.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82	5.013	upps	Q34	s568	False
316.126	3.982	322.725	3.0	survey_medley	forward	I tend to act without thinking when I am really excited.	66,89,71,82	6.599	upps	Q37	s568	False
327.916	3.982	329.646	5.0	survey_medley	forward	My future is filled with possibilities.	66,89,71,82,77	1.73	future_time	Q24	s568	False
337.121	3.982	344.056	3.0	survey_medley	reverse	As I get older, I begin to experience time as limited.	66,89,71,82,77	6.935	future_time	Q31	s568	False
346.603	3.982	349.083	4.0	survey_medley	forward	I am diligent.	66,89,71,82,77	2.48	grit	Q08	s568	False
356.557	3.982	362.189	2.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82	5.632	upps	Q35	s568	False
368.418	3.982	374.917	4.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	6.499	grit	Q03	s568	False
377.627	3.982	380.801	2.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89	3.174	impulsive_venture	Q40	s568	False
389.145	3.982	393.995	3.0	survey_medley	reverse	I have the sense that time is running out.	66,89,71,82,77	4.85	future_time	Q29	s568	False
