onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
226.721	3.982	234.306	4.0	survey_medley	reverse	There are only limited possibilities in my future.	66,89,71,82,77	7.585	future_time	Q30	s601	False
235.927	3.982	239.362	3.0	survey_medley	forward	I finish whatever I begin.	66,89,71,82,77	3.435	grit	Q07	s601	False
247.106	3.982	251.933	3.0	survey_medley	forward	Most of my life lies ahead of me.	66,89,71,82,77	4.827	future_time	Q25	s601	False
256.383	3.982	262.879	2.0	survey_medley	forward	People would say that I have iron self-discipline.	66,89,71,82,77	6.496	brief	Q16	s601	False
265.999	3.982	269.061	3.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66,89,71,82,77	3.062	brief	Q20	s601	False
275.071	3.982	275.07	0.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66,89	n/a	impulsive_venture	Q38	s601	True
284.075	3.982	287.733	4.0	survey_medley	forward	I expect that I will set many new goals in the future.	66,89,71,82,77	3.658	future_time	Q23	s601	False
298.384	3.982	301.015	1.0	survey_medley	reverse	I wish I had more self-discipline.	66,89,71,82,77	2.631	brief	Q15	s601	False
307.454	3.982	314.41	4.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82	6.956	upps	Q34	s601	False
317.75	3.982	321.159	4.0	survey_medley	forward	I tend to act without thinking when I am really excited.	66,89,71,82	3.409	upps	Q37	s601	False
329.54	3.982	331.851	4.0	survey_medley	forward	My future is filled with possibilities.	66,89,71,82,77	2.311	future_time	Q24	s601	False
338.746	3.982	343.035	4.0	survey_medley	reverse	As I get older, I begin to experience time as limited.	66,89,71,82,77	4.289	future_time	Q31	s601	False
348.227	3.982	352.216	2.0	survey_medley	forward	I am diligent.	66,89,71,82,77	3.989	grit	Q08	s601	False
358.184	3.982	362.197	4.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82	4.013	upps	Q35	s601	False
370.042	3.982	374.609	2.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	4.567	grit	Q03	s601	False
379.251	3.982	379.25	0.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89	n/a	impulsive_venture	Q40	s601	True
390.77	3.982	393.615	4.0	survey_medley	reverse	I have the sense that time is running out.	66,89,71,82,77	2.845	future_time	Q29	s601	False
